"ORDER
NUMBER","QUANTITY
ORDERED", PRICEEACH , SALES AMOUNT ,STATUS,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,COMPANY_NAME,CITY,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10227,37,58,"2,136",Shipped,3,2004,Classic Cars,S18_4933,"Saveley & Henriot, Co.",Lyon,France,EMEA,Saveley,Mary,Small
10241,30,67,"2,010",Shipped,4,2004,Classic Cars,S18_4933,Mini Caravy,Strasbourg,France,EMEA,Citeaux,Frederique,Small
10267,36,76,"2,720",Shipped,7,2004,Classic Cars,S18_4933,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Small
10279,26,61,"1,575",Shipped,8,2004,Classic Cars,S18_4933,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10288,23,73,"1,688",Shipped,9,2004,Classic Cars,S18_4933,Handji Gifts& Co,Singapore,Singapore,APAC,Victorino,Wendy,Small
10302,23,73,"1,672",Shipped,10,2003,Classic Cars,S18_4933,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Devon,Elizabeth,Small
10311,25,67,"1,675",Shipped,10,2004,Classic Cars,S18_4933,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10332,21,100,"3,473",Shipped,11,2004,Classic Cars,S18_4933,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Victoria,Medium
10344,26,63,"1,649",Shipped,11,2004,Classic Cars,S18_4933,Marseille Mini Autos,Marseille,France,EMEA,Lebihan,Laurence,Small
10367,44,85,"3,751",Resolved,1,2005,Classic Cars,S18_4933,Toys4GrownUps.com,Pasadena,USA,NA,Young,Julie,Medium
10380,24,100,"4,536",Shipped,2,2005,Classic Cars,S18_4933,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10407,66,67,"4,421",On Hold,4,2005,Classic Cars,S18_4933,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Sue,Medium
10420,36,58,"2,078",In Process,5,2005,Classic Cars,S18_4933,Souveniers And Things Co.,Chatswood,Australia,APAC,Huxley,Adrian,Small
10110,36,85,"3,069",Shipped,3,2003,Classic Cars,S24_1046,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Victoria,Medium
10124,22,78,"1,714",Shipped,5,2003,Classic Cars,S24_1046,Signal Gift Stores,Las Vegas,USA,NA,King,Sue,Small
10148,25,60,"1,507",Shipped,9,2003,Classic Cars,S24_1046,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,O'Hara,Anna,Small
10161,37,73,"2,692",Shipped,10,2003,Classic Cars,S24_1046,Heintze Collectables,Aaarhus,Denmark,EMEA,Ibsen,Palle,Small
10172,32,76,"2,422",Shipped,11,2003,Classic Cars,S24_1046,Gift Depot Inc.,Bridgewater,USA,NA,King,Julie,Small
10182,47,74,"3,488",Shipped,11,2003,Classic Cars,S24_1046,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10192,37,70,"2,583",Shipped,11,2003,Classic Cars,S24_1046,Online Diecast Creations Co.,Nashua,USA,NA,Young,Valarie,Small
10204,20,62,"1,249",Shipped,12,2003,Classic Cars,S24_1046,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Small
10212,41,82,"3,375",Shipped,1,2004,Classic Cars,S24_1046,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10226,21,60,"1,265",Shipped,2,2004,Classic Cars,S24_1046,Collectable Mini Designs Co.,San Diego,USA,NA,Thompson,Valarie,Small
10241,22,76,"1,681",Shipped,4,2004,Classic Cars,S24_1046,Mini Caravy,Strasbourg,France,EMEA,Citeaux,Frederique,Small
10267,40,80,"3,204",Shipped,7,2004,Classic Cars,S24_1046,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Medium
10279,32,75,"2,399",Shipped,8,2004,Classic Cars,S24_1046,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10288,36,66,"2,381",Shipped,9,2004,Classic Cars,S24_1046,Handji Gifts& Co,Singapore,Singapore,APAC,Victorino,Wendy,Small
10301,27,72,"1,945",Shipped,10,2003,Classic Cars,S24_1046,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Jan,Small
10311,26,87,"2,274",Shipped,10,2004,Classic Cars,S24_1046,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10321,30,71,"2,117",Shipped,11,2004,Classic Cars,S24_1046,FunGiftIdeas.com,New Bedford,USA,NA,Benitez,Violeta,Small
10332,23,57,"1,307",Shipped,11,2004,Classic Cars,S24_1046,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Victoria,Small
10344,29,60,"1,726",Shipped,11,2004,Classic Cars,S24_1046,Marseille Mini Autos,Marseille,France,EMEA,Lebihan,Laurence,Small
10367,21,60,"1,268",Resolved,1,2005,Classic Cars,S24_1046,Toys4GrownUps.com,Pasadena,USA,NA,Young,Julie,Small
10380,34,100,"3,442",Shipped,2,2005,Classic Cars,S24_1046,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10407,26,76,"1,987",On Hold,4,2005,Classic Cars,S24_1046,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Sue,Small
10420,60,65,"3,880",In Process,5,2005,Classic Cars,S24_1046,Souveniers And Things Co.,Chatswood,Australia,APAC,Huxley,Adrian,Medium
10104,35,55,"1,942",Shipped,1,2003,Classic Cars,S24_1444,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10115,47,69,"3,260",Shipped,4,2003,Classic Cars,S24_1444,Classic Legends Inc.,NYC,USA,NA,Hernandez,Maria,Medium
10127,20,61,"1,214",Shipped,6,2003,Classic Cars,S24_1444,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Small
10141,20,54,"1,087",Shipped,8,2003,Classic Cars,S24_1444,Suominen Souveniers,Espoo,Finland,EMEA,Suominen,Kalle,Small
10152,25,65,"1,633",Shipped,9,2003,Classic Cars,S24_1444,"Australian Gift Network, Co",South Brisbane,Australia,APAC,Calaghan,Tony,Small
10165,25,69,"1,734",Shipped,10,2003,Classic Cars,S24_1444,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Natividad,Eric,Small
10176,27,69,"1,857",Shipped,11,2003,Classic Cars,S24_1444,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Moroni,Maurizio,Small
10184,31,60,"1,863",Shipped,11,2003,Classic Cars,S24_1444,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,Small
10195,44,66,"2,925",Shipped,11,2003,Classic Cars,S24_1444,Mini Classics,White Plains,USA,NA,Frick,Steve,Small
10207,49,47,"2,294",Shipped,12,2003,Classic Cars,S24_1444,Diecast Collectables,Boston,USA,NA,Franco,Valarie,Small
10220,26,56,"1,458",Shipped,2,2004,Classic Cars,S24_1444,"Clover Collections, Co.",Dublin,Ireland,EMEA,Cassidy,Dean,Small
10230,36,54,"1,956",Shipped,3,2004,Classic Cars,S24_1444,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Keitel,Roland,Small
10246,44,53,"2,314",Shipped,5,2004,Classic Cars,S24_1444,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10259,28,47,"1,311",Shipped,6,2004,Classic Cars,S24_1444,Handji Gifts& Co,Singapore,Singapore,APAC,Victorino,Wendy,Small
10271,45,65,"2,913",Shipped,7,2004,Classic Cars,S24_1444,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Small
10282,29,47,"1,358",Shipped,8,2004,Classic Cars,S24_1444,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Small
10292,40,54,"2,150",Shipped,9,2004,Classic Cars,S24_1444,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,Small
10305,45,62,"2,783",Shipped,10,2004,Classic Cars,S24_1444,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Marta,Small
10314,44,53,"2,340",Shipped,10,2004,Classic Cars,S24_1444,Heintze Collectables,Aaarhus,Denmark,EMEA,Ibsen,Palle,Small
10324,25,69,"1,729",Shipped,11,2004,Classic Cars,S24_1444,Vitachrome Inc.,NYC,USA,NA,Frick,Michael,Small
10336,45,100,"5,972",Shipped,11,2004,Classic Cars,S24_1444,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Marie,Medium
10349,48,47,"2,275",Shipped,12,2004,Classic Cars,S24_1444,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Small
10358,44,61,"2,673",Shipped,12,2004,Classic Cars,S24_1444,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10371,25,97,"2,432",Shipped,1,2005,Classic Cars,S24_1444,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Small
10383,22,92,"2,019",Shipped,2,2005,Classic Cars,S24_1444,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10394,31,50,"1,559",Shipped,3,2005,Classic Cars,S24_1444,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10412,21,53,"1,105",Shipped,5,2005,Classic Cars,S24_1444,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10425,55,47,"2,575",In Process,5,2005,Classic Cars,S24_1444,La Rochelle Gifts,Nantes,France,EMEA,Labrune,Janine,Small
10107,25,100,"2,846",Shipped,2,2003,Motorcycles,S24_1578,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,Small
10120,35,98,"3,432",Shipped,4,2003,Motorcycles,S24_1578,"Australian Collectors, Co.",Melbourne,Australia,APAC,Ferguson,Peter,Medium
10134,35,94,"3,274",Shipped,7,2003,Motorcycles,S24_1578,Lyon Souveniers,Paris,France,EMEA,Da Cunha,Daniel,Medium
10145,43,96,"4,119",Shipped,8,2003,Motorcycles,S24_1578,Toys4GrownUps.com,Pasadena,USA,NA,Young,Julie,Medium
10159,44,100,"5,356",Shipped,10,2003,Motorcycles,S24_1578,Corporate Gift Ideas Co.,San Francisco,USA,NA,Brown,Julie,Medium
10168,50,100,"5,748",Shipped,10,2003,Motorcycles,S24_1578,Technics Stores Inc.,Burlingame,USA,NA,Hirano,Juri,Medium
10180,48,100,"5,355",Shipped,11,2003,Motorcycles,S24_1578,Daedalus Designs Imports,Lille,France,EMEA,Rance,Martine,Medium
10188,25,100,"2,536",Shipped,11,2003,Motorcycles,S24_1578,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Veysel,Small
10201,39,100,"4,351",Shipped,12,2003,Motorcycles,S24_1578,Mini Wheels Co.,San Francisco,USA,NA,Murphy,Julie,Medium
10211,25,90,"2,254",Shipped,1,2004,Motorcycles,S24_1578,Auto Canal Petit,Paris,France,EMEA,Perrier,Dominique,Small
10223,32,91,"2,921",Shipped,2,2004,Motorcycles,S24_1578,"Australian Collectors, Co.",Melbourne,Australia,APAC,Ferguson,Peter,Small
10237,20,100,"2,299",Shipped,4,2004,Motorcycles,S24_1578,Vitachrome Inc.,NYC,USA,NA,Frick,Michael,Small
10251,26,100,"2,637",Shipped,5,2004,Motorcycles,S24_1578,Tekni Collectables Inc.,Newark,USA,NA,Brown,William,Small
10263,42,100,"4,308",Shipped,6,2004,Motorcycles,S24_1578,Gift Depot Inc.,Bridgewater,USA,NA,King,Julie,Medium
10275,21,100,"2,154",Shipped,7,2004,Motorcycles,S24_1578,La Rochelle Gifts,Nantes,France,EMEA,Labrune,Janine,Small
10285,34,100,"3,717",Shipped,8,2004,Motorcycles,S24_1578,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Marta,Medium
10299,47,100,"5,456",Shipped,9,2004,Motorcycles,S24_1578,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Karttunen,Matti,Medium
10309,21,100,"2,651",Shipped,10,2004,Motorcycles,S24_1578,Baane Mini Imports,Stavern,Norway,EMEA,Bergulfsen,Jonas,Small
10318,48,100,"6,437",Shipped,11,2004,Motorcycles,S24_1578,Diecast Classics Inc.,Allentown,USA,NA,Yu,Kyung,Medium
10329,30,88,"2,633",Shipped,11,2004,Motorcycles,S24_1578,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,Small
10339,27,84,"2,279",Shipped,11,2004,Motorcycles,S24_1578,"Tokyo Collectables, Ltd",Minato-ku,Japan,Japan,Shimamura,Akiko,Small
10362,50,97,"4,846",Shipped,1,2005,Motorcycles,S24_1578,Technics Stores Inc.,Burlingame,USA,NA,Hirano,Juri,Medium
10374,38,100,"4,197",Shipped,2,2005,Motorcycles,S24_1578,"Australian Gift Network, Co",South Brisbane,Australia,APAC,Calaghan,Tony,Medium
10389,45,100,"4,598",Shipped,3,2005,Motorcycles,S24_1578,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Larsson,Maria,Medium
10403,46,100,"5,288",Shipped,4,2005,Motorcycles,S24_1578,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Devon,Elizabeth,Medium
10417,35,100,"3,550",Disputed,5,2005,Motorcycles,S24_1578,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10110,29,59,"1,722",Shipped,3,2003,Classic Cars,S24_1628,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Victoria,Small
10123,50,60,"2,994",Shipped,5,2003,Classic Cars,S24_1628,Atelier graphique,Nantes,France,EMEA,Schmitt,Carine,Small
10137,26,50,"1,295",Shipped,7,2003,Classic Cars,S24_1628,Reims Collectables,Reims,France,EMEA,Henriot,Paul,Small
10148,47,57,"2,672",Shipped,9,2003,Classic Cars,S24_1628,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,O'Hara,Anna,Small
10161,23,53,"1,227",Shipped,10,2003,Classic Cars,S24_1628,Heintze Collectables,Aaarhus,Denmark,EMEA,Ibsen,Palle,Small
10172,34,43,"1,454",Shipped,11,2003,Classic Cars,S24_1628,Gift Depot Inc.,Bridgewater,USA,NA,King,Julie,Small
10181,34,54,"1,830",Shipped,11,2003,Classic Cars,S24_1628,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Veysel,Small
10192,47,54,"2,530",Shipped,11,2003,Classic Cars,S24_1628,Online Diecast Creations Co.,Nashua,USA,NA,Young,Valarie,Small
10204,45,50,"2,241",Shipped,12,2003,Classic Cars,S24_1628,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Small
10212,45,53,"2,400",Shipped,1,2004,Classic Cars,S24_1628,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10226,36,43,"1,558",Shipped,2,2004,Classic Cars,S24_1628,Collectable Mini Designs Co.,San Diego,USA,NA,Thompson,Valarie,Small
10241,21,40,845,Shipped,4,2004,Classic Cars,S24_1628,Mini Caravy,Strasbourg,France,EMEA,Citeaux,Frederique,Small
10266,28,48,"1,352",Shipped,7,2004,Classic Cars,S24_1628,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Moroni,Maurizio,Small
10278,35,45,"1,585",Shipped,8,2004,Classic Cars,S24_1628,Signal Gift Stores,Las Vegas,USA,NA,King,Sue,Small
10288,50,52,"2,616",Shipped,9,2004,Classic Cars,S24_1628,Handji Gifts& Co,Singapore,Singapore,APAC,Victorino,Wendy,Small
10301,22,51,"1,129",Shipped,10,2003,Classic Cars,S24_1628,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Jan,Small
10311,45,49,"2,219",Shipped,10,2004,Classic Cars,S24_1628,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10321,48,42,"2,028",Shipped,11,2004,Classic Cars,S24_1628,FunGiftIdeas.com,New Bedford,USA,NA,Benitez,Violeta,Small
10332,20,88,"1,759",Shipped,11,2004,Classic Cars,S24_1628,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Victoria,Small
10343,27,36,978,Shipped,11,2004,Classic Cars,S24_1628,Reims Collectables,Reims,France,EMEA,Henriot,Paul,Small
10367,38,39,"1,463",Resolved,1,2005,Classic Cars,S24_1628,Toys4GrownUps.com,Pasadena,USA,NA,Young,Julie,Small
10379,32,100,"3,971",Shipped,2,2005,Classic Cars,S24_1628,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10407,64,40,"2,576",On Hold,4,2005,Classic Cars,S24_1628,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Sue,Small
10420,37,60,"2,234",In Process,5,2005,Classic Cars,S24_1628,Souveniers And Things Co.,Chatswood,Australia,APAC,Huxley,Adrian,Small
10106,28,89,"2,482",Shipped,2,2003,Planes,S24_1785,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Giovanni,Small
10120,39,100,"4,652",Shipped,4,2003,Planes,S24_1785,"Australian Collectors, Co.",Melbourne,Australia,APAC,Ferguson,Peter,Medium
10133,41,94,"3,858",Shipped,6,2003,Planes,S24_1785,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10145,40,88,"3,502",Shipped,8,2003,Planes,S24_1785,Toys4GrownUps.com,Pasadena,USA,NA,Young,Julie,Medium
10168,49,100,"6,434",Shipped,10,2003,Planes,S24_1785,Technics Stores Inc.,Burlingame,USA,NA,Hirano,Juri,Medium
10210,27,98,"2,659",Shipped,1,2004,Planes,S24_1785,Osaka Souveniers Co.,Osaka,Japan,Japan,Kentary,Mory,Small
10223,34,100,"3,609",Shipped,2,2004,Planes,S24_1785,"Australian Collectors, Co.",Melbourne,Australia,APAC,Ferguson,Peter,Medium
10235,23,96,"2,215",Shipped,4,2004,Planes,S24_1785,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Elizabeth,Small
10250,31,89,"2,748",Shipped,5,2004,Planes,S24_1785,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Sue,Small
10262,34,97,"3,311",Cancelled,6,2004,Planes,S24_1785,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10275,25,95,"2,380",Shipped,7,2004,Planes,S24_1785,La Rochelle Gifts,Nantes,France,EMEA,Labrune,Janine,Small
10284,22,100,"2,311",Shipped,8,2004,Planes,S24_1785,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Jan,Small
10297,32,100,"4,062",Shipped,9,2004,Planes,S24_1785,"Clover Collections, Co.",Dublin,Ireland,EMEA,Cassidy,Dean,Medium
10308,31,100,"3,494",Shipped,10,2004,Planes,S24_1785,Mini Classics,White Plains,USA,NA,Frick,Steve,Medium
10316,25,100,"2,872",Shipped,11,2004,Planes,S24_1785,giftsbymail.co.uk,Cowes,UK,EMEA,Bennett,Helen,Small
10328,47,88,"4,114",Shipped,11,2004,Planes,S24_1785,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Giovanni,Medium
10339,21,51,"1,064",Shipped,11,2004,Planes,S24_1785,"Tokyo Collectables, Ltd",Minato-ku,Japan,Japan,Shimamura,Akiko,Small
10353,28,72,"2,008",Shipped,12,2004,Planes,S24_1785,Gift Ideas Corp.,Glendale,USA,NA,Lewis,Dan,Small
10374,46,94,"4,329",Shipped,2,2005,Planes,S24_1785,"Australian Gift Network, Co",South Brisbane,Australia,APAC,Calaghan,Tony,Medium
10386,33,42,"1,376",Resolved,3,2005,Planes,S24_1785,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10398,43,100,"5,552",Shipped,3,2005,Planes,S24_1785,Reims Collectables,Reims,France,EMEA,Henriot,Paul,Medium
10401,38,96,"3,659",On Hold,4,2005,Planes,S24_1785,Tekni Collectables Inc.,Newark,USA,NA,Brown,William,Medium
10416,47,89,"4,166",Shipped,5,2005,Planes,S24_1785,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Moroni,Maurizio,Medium
10101,45,31,"1,404",Shipped,1,2003,Vintage Cars,S24_1937,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Keitel,Roland,Small
10110,20,36,710,Shipped,3,2003,Vintage Cars,S24_1937,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Victoria,Small
10124,45,38,"1,703",Shipped,5,2003,Vintage Cars,S24_1937,Signal Gift Stores,Las Vegas,USA,NA,King,Sue,Small
10149,36,33,"1,195",Shipped,9,2003,Vintage Cars,S24_1937,Signal Collectibles Ltd.,Brisbane,USA,NA,Taylor,Sue,Small
10162,37,27,"1,007",Shipped,10,2003,Vintage Cars,S24_1937,Corporate Gift Ideas Co.,San Francisco,USA,NA,Brown,Julie,Small
10173,31,32,977,Shipped,11,2003,Vintage Cars,S24_1937,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Giovanni,Small
10182,39,37,"1,437",Shipped,11,2003,Vintage Cars,S24_1937,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Small
10193,26,29,759,Shipped,11,2003,Vintage Cars,S24_1937,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Connery,Sean,Small
10205,32,37,"1,189",Shipped,12,2003,Vintage Cars,S24_1937,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10214,20,34,684,Shipped,1,2004,Vintage Cars,S24_1937,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Sommer,Mart¡n,Small
10227,42,29,"1,227",Shipped,3,2004,Vintage Cars,S24_1937,"Saveley & Henriot, Co.",Lyon,France,EMEA,Saveley,Mary,Small
10243,33,30,975,Shipped,4,2004,Vintage Cars,S24_1937,Diecast Collectables,Boston,USA,NA,Franco,Valarie,Small
10280,20,29,578,Shipped,8,2004,Vintage Cars,S24_1937,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Paolo,Small
10288,29,38,"1,107",Shipped,9,2004,Vintage Cars,S24_1937,Handji Gifts& Co,Singapore,Singapore,APAC,Victorino,Wendy,Small
10304,23,30,695,Shipped,10,2004,Vintage Cars,S24_1937,Auto Assoc. & Cie.,Versailles,France,EMEA,Tonini,Daniel,Small
10312,39,30,"1,152",Shipped,10,2004,Vintage Cars,S24_1937,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Small
10322,20,100,"2,624",Shipped,11,2004,Vintage Cars,S24_1937,Online Diecast Creations Co.,Nashua,USA,NA,Young,Valarie,Small
10332,45,82,"3,686",Shipped,11,2004,Vintage Cars,S24_1937,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Victoria,Medium
10344,20,35,704,Shipped,11,2004,Vintage Cars,S24_1937,Marseille Mini Autos,Marseille,France,EMEA,Lebihan,Laurence,Small
10356,48,100,"9,720",Shipped,12,2004,Vintage Cars,S24_1937,Lyon Souveniers,Paris,France,EMEA,Da Cunha,Daniel,Large
10367,23,36,835,Resolved,1,2005,Vintage Cars,S24_1937,Toys4GrownUps.com,Pasadena,USA,NA,Young,Julie,Small
10380,32,71,"2,258",Shipped,2,2005,Vintage Cars,S24_1937,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10391,33,100,"8,345",Shipped,3,2005,Vintage Cars,S24_1937,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,O'Hara,Anna,Large
10409,61,30,"1,802",Shipped,4,2005,Vintage Cars,S24_1937,Handji Gifts& Co,Singapore,Singapore,APAC,Victorino,Wendy,Small
10420,45,27,"1,210",In Process,5,2005,Vintage Cars,S24_1937,Souveniers And Things Co.,Chatswood,Australia,APAC,Huxley,Adrian,Small
10107,38,83,"3,155",Shipped,2,2003,Motorcycles,S24_2000,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,Medium
10120,34,84,"2,849",Shipped,4,2003,Motorcycles,S24_2000,"Australian Collectors, Co.",Melbourne,Australia,APAC,Ferguson,Peter,Small
10134,43,83,"3,570",Shipped,7,2003,Motorcycles,S24_2000,Lyon Souveniers,Paris,France,EMEA,Da Cunha,Daniel,Medium
10145,47,83,"3,902",Shipped,8,2003,Motorcycles,S24_2000,Toys4GrownUps.com,Pasadena,USA,NA,Young,Julie,Medium
10158,22,67,"1,475",Shipped,10,2003,Motorcycles,S24_2000,Baane Mini Imports,Stavern,Norway,EMEA,Bergulfsen,Jonas,Small
10168,29,75,"2,187",Shipped,10,2003,Motorcycles,S24_2000,Technics Stores Inc.,Burlingame,USA,NA,Hirano,Juri,Small
10180,28,69,"1,919",Shipped,11,2003,Motorcycles,S24_2000,Daedalus Designs Imports,Lille,France,EMEA,Rance,Martine,Small
10188,40,91,"3,656",Shipped,11,2003,Motorcycles,S24_2000,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Veysel,Medium
10201,25,74,"1,847",Shipped,12,2003,Motorcycles,S24_2000,Mini Wheels Co.,San Francisco,USA,NA,Murphy,Julie,Small
10210,30,62,"1,851",Shipped,1,2004,Motorcycles,S24_2000,Osaka Souveniers Co.,Osaka,Japan,Japan,Kentary,Mory,Small
10223,38,69,"2,634",Shipped,2,2004,Motorcycles,S24_2000,"Australian Collectors, Co.",Melbourne,Australia,APAC,Ferguson,Peter,Small
10236,36,88,"3,154",Shipped,4,2004,Motorcycles,S24_2000,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Rosa,Medium
10250,32,88,"2,803",Shipped,5,2004,Motorcycles,S24_2000,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Sue,Small
10263,37,62,"2,311",Shipped,6,2004,Motorcycles,S24_2000,Gift Depot Inc.,Bridgewater,USA,NA,King,Julie,Small
10275,30,80,"2,399",Shipped,7,2004,Motorcycles,S24_2000,La Rochelle Gifts,Nantes,France,EMEA,Labrune,Janine,Small
10285,39,70,"2,733",Shipped,8,2004,Motorcycles,S24_2000,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Marta,Small
10297,32,66,"2,096",Shipped,9,2004,Motorcycles,S24_2000,"Clover Collections, Co.",Dublin,Ireland,EMEA,Cassidy,Dean,Small
10308,47,63,"2,971",Shipped,10,2004,Motorcycles,S24_2000,Mini Classics,White Plains,USA,NA,Frick,Steve,Small
10318,26,87,"2,258",Shipped,11,2004,Motorcycles,S24_2000,Diecast Classics Inc.,Allentown,USA,NA,Yu,Kyung,Small
10329,37,94,"3,494",Shipped,11,2004,Motorcycles,S24_2000,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,Medium
10340,55,80,"4,399",Shipped,11,2004,Motorcycles,S24_2000,Enaco Distributors,Barcelona,Spain,EMEA,Saavedra,Eduardo,Medium
10363,21,100,"3,596",Shipped,1,2005,Motorcycles,S24_2000,Suominen Souveniers,Espoo,Finland,EMEA,Suominen,Kalle,Medium
10375,23,100,"2,443",Shipped,2,2005,Motorcycles,S24_2000,La Rochelle Gifts,Nantes,France,EMEA,Labrune,Janine,Small
10389,49,81,"3,989",Shipped,3,2005,Motorcycles,S24_2000,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Larsson,Maria,Medium
10402,59,88,"5,168",Shipped,4,2005,Motorcycles,S24_2000,Auto Canal Petit,Paris,France,EMEA,Perrier,Dominique,Medium
10416,32,88,"2,803",Shipped,5,2005,Motorcycles,S24_2000,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Moroni,Maurizio,Small
10105,43,100,"6,341",Shipped,2,2003,Ships,S24_2011,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Jytte,Medium
10117,41,100,"5,190",Shipped,4,2003,Ships,S24_2011,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Natividad,Eric,Medium
